Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
36093, 0.0000000, 0.0000000, 0.0, 44.2009010, 12.0633001, 0.9, 1.6, 9.0, 5059371.50, 197.04, 44.2009086, 12.0633020, 3352
36634, 0.0000000, 0.0000000, 0.0, 44.2009086, 12.0633049, 1.1, 1.6, 9.0, 5059372.50, 197.04, 44.2009162, 12.0633068, 3352
37190, 0.0000000, 0.0000000, 0.0, 44.2009201, 12.0633115, 1.2, 1.5, 9.0, 5059374.00, 197.04, 44.2009277, 12.0633134, 3344
37750, 0.0000000, 0.0000000, 0.0, 44.2009239, 12.0633182, 1.0, 1.6, 10.0, 5059374.00, 197.04, 44.2009315, 12.0633201, 3344
38854, 0.0000000, 0.0000000, 0.0, 44.2009391, 12.0633287, 0.5, 1.6, 9.0, 5059376.00, 197.04, 44.2009468, 12.0633306, 3476
39391, 0.0000000, 0.0000000, 0.0, 44.2009429, 12.0633354, 0.1, 1.5, 10.0, 5059377.00, 197.04, 44.2009506, 12.0633373, 3464
39985, 0.0000000, 0.0000000, 0.0, 44.2009506, 12.0633411, 0.2, 1.6, 10.0, 5059377.50, 197.04, 44.2009582, 12.0633430, 3468
40515, 0.0000000, 0.0000000, 0.0, 44.2009582, 12.0633478, -0.0, 1.5, 10.0, 5059378.50, 197.04, 44.2009658, 12.0633497, 3468
41078, 0.0000000, 0.0000000, 0.0, 44.2009620, 12.0633506, 0.2, 1.5, 10.0, 5059379.00, 197.04, 44.2009696, 12.0633525, 3464
41612, 0.0000000, 0.0000000, 0.0, 44.2009696, 12.0633573, 0.5, 1.5, 11.0, 5059380.00, 197.04, 44.2009773, 12.0633592, 3472
42731, 0.0000000, 0.0000000, 0.0, 44.2009849, 12.0633697, 0.2, 1.5, 10.0, 5059382.00, 197.04, 44.2009925, 12.0633716, 3348
43252, 0.0000000, 0.0000000, 0.0, 44.2009887, 12.0633735, 1.1, 1.5, 9.0, 5059383.00, 197.04, 44.2009963, 12.0633754, 3352
