Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
23808, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
24393, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
24934, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
25475, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
26012, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
26573, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
27114, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
27655, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3248
28192, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
28748, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
29303, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.5, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
29827, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.5, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
30396, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.9, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
30927, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3128
31469, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.7, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3124
32092, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.7, 0.0, 0.0, 0.00, 0.00, 0.0000038, 0.0000000, 3240
