timeStamp , LAT_1 , LNG_1 , REL_ALT_1 , lat , lon , alt , speed , heading , DIST , CRS , latP , lonP , executionTime
275296, 0.0000000, 0.0000000, 0.0, 44.2006912, 12.0631599, 1.2, 1.7, 9.0, 5059346.00, 197.04, 44.2006988, 12.0631618, 3344
275856, 0.0000000, 0.0000000, 0.0, 44.2007026, 12.0631771, 1.4, 2.8, 51.0, 5059347.50, 197.04, 44.2007102, 12.0631904, 3356
276404, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0631923, 1.5, 4.8, 49.0, 5059349.00, 197.04, 44.2007293, 12.0632152, 3368
276957, 0.0000000, 0.0000000, 0.0, 44.2007408, 12.0632333, 1.8, 7.1, 41.0, 5059353.00, 197.04, 44.2007637, 12.0632629, 3360
277494, 0.0000000, 0.0000000, 0.0, 44.2007751, 12.0632715, 1.4, 7.9, 38.0, 5059357.50, 197.04, 44.2008018, 12.0633020, 3348
278039, 0.0000000, 0.0000000, 0.0, 44.2008018, 12.0633010, 1.2, 6.7, 37.0, 5059360.50, 197.04, 44.2008247, 12.0633268, 3348
278598, 0.0000000, 0.0000000, 0.0, 44.2008209, 12.0633182, 1.1, 6.0, 37.0, 5059363.50, 197.04, 44.2008438, 12.0633411, 3352
279155, 0.0000000, 0.0000000, 0.0, 44.2008438, 12.0633392, 0.9, 5.0, 34.0, 5059366.00, 197.04, 44.2008628, 12.0633563, 3360
279750, 0.0000000, 0.0000000, 0.0, 44.2008628, 12.0633563, 0.9, 4.2, 31.0, 5059369.00, 197.04, 44.2008781, 12.0633697, 3356
280275, 0.0000000, 0.0000000, 0.0, 44.2008743, 12.0633726, 0.7, 3.4, 72.0, 5059370.50, 197.04, 44.2008781, 12.0633926, 3352
280818, 0.0000000, 0.0000000, 0.0, 44.2008666, 12.0633916, 0.6, 2.4, 125.0, 5059370.50, 197.04, 44.2008590, 12.0634040, 3372
281356, 0.0000000, 0.0000000, 0.0, 44.2008628, 12.0633926, 0.7, 1.8, 174.0, 5059369.50, 197.04, 44.2008552, 12.0633935, 3356
282400, 0.0000000, 0.0000000, 0.0, 44.2008514, 12.0633859, 0.8, 5.9, 222.0, 5059368.00, 197.04, 44.2008323, 12.0633611, 3360
282935, 0.0000000, 0.0000000, 0.0, 44.2008285, 12.0633583, 2.0, 7.4, 222.0, 5059364.50, 197.04, 44.2008018, 12.0633268, 3356
283473, 0.0000000, 0.0000000, 0.0, 44.2008056, 12.0633296, 0.7, 5.3, 222.0, 5059361.50, 197.04, 44.2007865, 12.0633077, 3368
284017, 0.0000000, 0.0000000, 0.0, 44.2007904, 12.0633049, 0.6, 5.3, 220.0, 5059360.00, 197.04, 44.2007713, 12.0632839, 3356
284554, 0.0000000, 0.0000000, 0.0, 44.2007675, 12.0632781, 0.6, 5.9, 216.0, 5059356.50, 197.04, 44.2007446, 12.0632562, 3412
285095, 0.0000000, 0.0000000, 0.0, 44.2007522, 12.0632581, 0.8, 7.2, 212.0, 5059354.50, 197.04, 44.2007255, 12.0632343, 3364
285637, 0.0000000, 0.0000000, 0.0, 44.2007217, 12.0632266, 0.8, 6.5, 210.0, 5059351.00, 197.04, 44.2006950, 12.0632066, 3360
286176, 0.0000000, 0.0000000, 0.0, 44.2006988, 12.0632085, 0.4, 2.8, 202.0, 5059348.00, 197.04, 44.2006874, 12.0632019, 3368
286713, 0.0000000, 0.0000000, 0.0, 44.2006797, 12.0631942, 0.5, 1.6, 218.0, 5059345.50, 197.04, 44.2006759, 12.0631875, 3360
287254, 0.0000000, 0.0000000, 0.0, 44.2006683, 12.0631895, 0.7, 2.0, 263.0, 5059344.00, 197.04, 44.2006683, 12.0631771, 3368
287836, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631780, 0.8, 3.0, 263.0, 5059343.50, 197.04, 44.2006645, 12.0631599, 3360
288374, 0.0000000, 0.0000000, 0.0, 44.2006683, 12.0631504, 0.5, 2.5, 253.0, 5059343.50, 197.04, 44.2006645, 12.0631351, 3364
288933, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631446, 0.2, 1.7, 268.0, 5059342.50, 197.04, 44.2006645, 12.0631341, 3368
290053, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631217, 0.2, 0.2, 268.0, 5059342.50, 197.04, 44.2006645, 12.0631198, 3368
290636, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631208, 0.2, 0.1, 268.0, 5059342.50, 197.04, 44.2006645, 12.0631198, 3364
291207, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631198, 0.3, 0.4, 270.0, 5059342.50, 197.04, 44.2006645, 12.0631179, 3408
291770, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631256, 0.1, 0.1, 273.0, 5059342.50, 197.04, 44.2006645, 12.0631246, 3376
292353, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631275, 0.5, 0.9, 287.0, 5059342.50, 197.04, 44.2006645, 12.0631217, 3492
292864, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631551, 0.4, 3.1, 320.0, 5059342.50, 197.04, 44.2006683, 12.0631427, 3488
293400, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631599, 0.1, 0.3, 331.0, 5059341.00, 197.04, 44.2006454, 12.0631589, 3488
293957, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631494, 0.1, 2.1, 328.0, 5059342.50, 197.04, 44.2006683, 12.0631427, 3484
294512, 0.0000000, 0.0000000, 0.0, 44.2006645, 12.0631475, 0.4, 1.6, 352.0, 5059342.50, 197.04, 44.2006721, 12.0631465, 3488
295053, 0.0000000, 0.0000000, 0.0, 44.2006759, 12.0631494, 0.7, 2.2, 18.0, 5059344.00, 197.04, 44.2006835, 12.0631532, 3484
295653, 0.0000000, 0.0000000, 0.0, 44.2006835, 12.0631589, 0.8, 4.2, 44.0, 5059345.50, 197.04, 44.2006988, 12.0631771, 3480
296225, 0.0000000, 0.0000000, 0.0, 44.2007102, 12.0631933, 0.9, 7.1, 36.0, 5059348.50, 197.04, 44.2007369, 12.0632190, 3356
296783, 0.0000000, 0.0000000, 0.0, 44.2007331, 12.0632152, 1.1, 6.5, 34.0, 5059351.50, 197.04, 44.2007560, 12.0632381, 3352
297331, 0.0000000, 0.0000000, 0.0, 44.2007560, 12.0632381, 0.8, 4.2, 29.0, 5059354.50, 197.04, 44.2007713, 12.0632505, 3352
297916, 0.0000000, 0.0000000, 0.0, 44.2007637, 12.0632429, 0.7, 1.7, 27.0, 5059355.00, 197.04, 44.2007713, 12.0632476, 3352
298480, 0.0000000, 0.0000000, 0.0, 44.2007751, 12.0632486, 0.7, 0.6, 26.0, 5059356.50, 197.04, 44.2007789, 12.0632505, 3344
299034, 0.0000000, 0.0000000, 0.0, 44.2007751, 12.0632495, 0.6, 0.3, 26.0, 5059356.50, 197.04, 44.2007751, 12.0632505, 3348
299573, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0632543, 0.9, 2.3, 44.0, 5059358.00, 197.04, 44.2007904, 12.0632648, 3360
300132, 0.0000000, 0.0000000, 0.0, 44.2007904, 12.0632734, 0.4, 2.8, 103.0, 5059359.50, 197.04, 44.2007865, 12.0632905, 3356
300668, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0632877, 0.2, 3.0, 167.0, 5059358.00, 197.04, 44.2007713, 12.0632915, 3352
301212, 0.0000000, 0.0000000, 0.0, 44.2007675, 12.0632848, 0.1, 3.0, 219.0, 5059356.50, 197.04, 44.2007560, 12.0632734, 3356
301772, 0.0000000, 0.0000000, 0.0, 44.2007522, 12.0632648, 0.2, 4.5, 222.0, 5059355.00, 197.04, 44.2007369, 12.0632457, 3372
302331, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632352, 0.3, 5.6, 220.0, 5059352.00, 197.04, 44.2007102, 12.0632123, 3368
302910, 0.0000000, 0.0000000, 0.0, 44.2007102, 12.0632114, 0.5, 7.8, 214.0, 5059349.00, 197.04, 44.2006797, 12.0631847, 3364
303471, 0.0000000, 0.0000000, 0.0, 44.2006835, 12.0631885, 0.2, 6.4, 209.0, 5059346.00, 197.04, 44.2006568, 12.0631694, 3600
304451, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631647, 0.5, 2.8, 198.0, 5059341.50, 197.04, 44.2006378, 12.0631589, 3360
305013, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631637, 0.4, 1.1, 197.0, 5059341.00, 197.04, 44.2006416, 12.0631618, 3360
305572, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631628, 0.3, 0.4, 202.0, 5059341.00, 197.04, 44.2006454, 12.0631618, 3360
306131, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631513, 0.1, 0.0, 219.0, 5059339.50, 197.04, 44.2006378, 12.0631513, 3360
307234, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631313, 0.7, 1.7, 308.0, 5059340.00, 197.04, 44.2006492, 12.0631227, 3364
307800, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631303, 0.6, 0.9, 307.0, 5059340.00, 197.04, 44.2006492, 12.0631256, 3368
308345, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631303, 0.5, 0.1, 307.0, 5059340.00, 197.04, 44.2006454, 12.0631303, 3372
308875, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631208, 0.5, 1.1, 305.0, 5059340.50, 197.04, 44.2006530, 12.0631151, 3364
309440, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631151, 0.4, 1.2, 304.0, 5059341.00, 197.04, 44.2006568, 12.0631084, 3364
309978, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631141, 0.5, 0.4, 304.0, 5059341.00, 197.04, 44.2006530, 12.0631122, 3364
310516, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631141, 0.5, 0.1, 303.0, 5059341.00, 197.04, 44.2006530, 12.0631132, 3360
311056, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631132, 0.5, 0.1, 303.0, 5059341.00, 197.04, 44.2006530, 12.0631132, 3364
311591, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631132, 0.5, 0.0, 303.0, 5059341.00, 197.04, 44.2006530, 12.0631132, 3364
312150, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631132, 0.4, 0.1, 304.0, 5059341.00, 197.04, 44.2006530, 12.0631132, 3364
312688, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631122, 0.4, 0.1, 304.0, 5059341.00, 197.04, 44.2006530, 12.0631122, 3364
313250, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631113, 0.5, 0.1, 304.0, 5059340.50, 197.04, 44.2006492, 12.0631113, 3372
313793, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631113, 0.5, 0.2, 304.0, 5059340.50, 197.04, 44.2006492, 12.0631103, 3364
314331, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631103, 0.4, 0.0, 304.0, 5059341.00, 197.04, 44.2006530, 12.0631103, 3368
314888, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631103, 0.5, 0.1, 304.0, 5059341.00, 197.04, 44.2006530, 12.0631093, 3364
315992, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631113, 0.3, 0.0, 304.0, 5059340.50, 197.04, 44.2006492, 12.0631113, 3364
316549, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631113, 0.4, 0.0, 304.0, 5059340.50, 197.04, 44.2006492, 12.0631113, 3372
317087, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631122, 0.6, 0.0, 304.0, 5059339.50, 197.04, 44.2006454, 12.0631122, 3368
317709, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631132, 0.6, 0.0, 304.0, 5059339.00, 197.04, 44.2006454, 12.0631132, 3484
318218, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631141, 0.5, 0.1, 305.0, 5059339.50, 197.04, 44.2006454, 12.0631132, 3372
