Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
78938, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0631780, -0.8, 0.3, 356.0, 5059348.50, 197.04, 44.2007141, 12.0631780, 3372
79497, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631799, -0.8, 1.0, 353.0, 5059349.00, 197.04, 44.2007217, 12.0631790, 3476
80047, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631837, -0.8, 1.4, 356.0, 5059350.50, 197.04, 44.2007331, 12.0631828, 3484
80607, 0.0000000, 0.0000000, 0.0, 44.2007331, 12.0631895, -0.9, 1.4, 356.0, 5059351.00, 197.04, 44.2007408, 12.0631885, 3500
81193, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631942, -0.9, 1.9, 357.0, 5059352.50, 197.04, 44.2007522, 12.0631933, 3368
81736, 0.0000000, 0.0000000, 0.0, 44.2007484, 12.0632009, -1.0, 2.3, 4.0, 5059353.00, 197.04, 44.2007598, 12.0632019, 3356
82270, 0.0000000, 0.0000000, 0.0, 44.2007598, 12.0632114, -1.0, 2.3, 4.0, 5059354.00, 197.04, 44.2007713, 12.0632123, 3480
82811, 0.0000000, 0.0000000, 0.0, 44.2007675, 12.0632228, -1.2, 2.5, 5.0, 5059355.00, 197.04, 44.2007789, 12.0632238, 3356
83349, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0632343, -0.8, 2.7, 5.0, 5059357.50, 197.04, 44.2007942, 12.0632362, 3356
83911, 0.0000000, 0.0000000, 0.0, 44.2007904, 12.0632429, -0.9, 2.9, 5.0, 5059358.00, 197.04, 44.2008018, 12.0632448, 3364
84469, 0.0000000, 0.0000000, 0.0, 44.2008018, 12.0632581, -0.6, 3.3, 32.0, 5059360.00, 197.04, 44.2008132, 12.0632686, 3356
85026, 0.0000000, 0.0000000, 0.0, 44.2008209, 12.0632724, -0.4, 3.5, 32.0, 5059362.00, 197.04, 44.2008361, 12.0632839, 3356
